"","V1"
"kani",0.0549410938370465
"kansas",0.0517731182841254
"kappa",0.141858589609617
"karim",0.215618867667885
"karma",0.0317257844521708
"karri",0.0421860055684013
"kas",0.0999504779295988
"kaspersky",0.0789684901728903
"kate",0.0340607514820456
"katie",0.143579183867535
"katrina",0.152566050838477
"kb",0.0449994243971735
"keen",0.0462644229179444
"keep",0.0216502694250695
"keeper",0.0674727933348703
"keith",0.0812368995837813
"kelli",0.0811753726454095
"kelly",0.0503543768002017
"kemp",0.082598500488425
"kenny",0.09152276226581
"kent",0.236581398310561
"kenya",0.0421595984894746
"kenyan",0.0282146521546957
"kerala",0.0765245115619562
"keri",0.109395828713316
"kes",0.118043799053114
"kevin",0.0535646814269435
"key",0.031030281825048
"keyboard",0.0671294436871037
"keynote",0.130508171444033
"keypad",0.0914010671779184
"kfc",0.0700878063106362
"kgb",0.0428604459786709
"khalid",0.113004833635726
"khalifa",0.0836609098326073
"kia",0.221451116123992
"kick",0.347528448706976
"kickstart",0.0440223420030201
"kickstarter",0.0778463356206958
"kickstarts",0.102894233198973
"kid",0.0496242512543519
"kind",0.0575224080980004
"kindness",0.0751869375833018
"kindred",0.272149206667431
"kinesis",0.191280528433139
"kinetics",0.303917995351833
"king",0.0482954355639091
"kingdom",0.0370281060375912
"kingdoms",0.0629585629612678
"kings",0.0309458190063908
"kiosk",0.07659543739869
"kis",0.0856786125046763
"kit",0.0624947858167749
"kitchenette",0.103494824678906
"kiwis",0.156852935173993
"kkr",0.055894908904742
"klar",0.0979775512254611
"kleenex",0.0602828660218275
"klm",0.0812296860714941
"knife",0.0493942800227126
"knight",0.0612085295475038
"know",0.0199249946981804
"knowledge",0.0310760937880823
"knox",0.190702296909772
"kodak",0.134440580358278
"komodo",0.0817309464707815
"kong",0.0822670992036289
"koolaid",0.128158581409608
"korea",0.129530175667051
"korean",0.0629995102217261
"koreans",0.081167942097855
"kraken",0.108869961820078
"ksi",0.0582625234334927
"kuda",0.147353529875439
"kumar",0.1358483902819
"kuwait",0.0380900059126827
"kyle",0.162007951047983
"kyo",0.0947727289977675
"la",0.0580477497014712
"lab",0.0751878782009474
"label",0.0791451042013789
"labor",0.0667613985768649
"laboratories",0.122819271767204
"laboratory",0.0507191455626358
"labs",0.0440145975752884
"lac",0.120696307650114
"lack",0.0249207383859919
"lackluster",0.102912822976926
"lad",0.0827561687907639
"ladder",0.0444894124869464
"ladies",0.0704089950246306
"lag",0.0544571700546129
"lagos",0.0731487209032163
"lake",0.0388195456388018
"lambda",0.114748973246025
"lan",0.115952216932026
"land",0.0212262102148557
"lands",0.0643530143310115
"landscape",0.0624711788676097
"lane",0.0353349719546429
"language",0.106531858106755
"lanka",0.0404436520663255
"laptop",0.0518373649475497
"lara",0.0660389703122084
"large",0.0562080076909097
"largescale",0.109674916198834
"largest",0.0550324115439567
"las",0.0580477497014712
"laser",0.0925241546516039
"last",0.0654533776802312
"lastminute",0.150735206605636
"latch",0.0964045619465034
"late",0.0354098062720198
"lateral",0.115952216932026
"latin",0.0329266708492377
"latino",0.086547111943023
"latitude",0.10849656489341
"latter",0.0549610738024585
"lattice",0.0699392490670832
"launch",0.0247947810083569
"launched",0.0559236946144181
"launchers",0.0422289154231326
"launches",0.0432290299479203
"launchpad",0.0970275615829878
"laundering",0.0233338382908886
"laundry",0.206160385042016
"law",0.0213974949381643
"lawrence",0.103273358497991
"laws",0.071908919114842
"lawyer",0.099451251269032
"layby",0.0521626064901262
"layer",0.0369279703341952
"lbs",0.0633584789173914
"lead",0.0232450251226824
"leader",0.0345781654495745
"leaderboard",0.0503309454834271
"leaderboards",0.112493855451933
"leaders",0.0273186335687714
"leadership",0.0594828328864039
"leading",0.0355012418509691
"leads",0.193464712380335
"league",0.0318235937699925
"lean",0.109970824297183
"leap",0.0659484786594788
"leapfrog",0.0560433544231404
"learn",0.039761142846323
"learning",0.0537304460068386
"learnings",0.150325583267104
"leather",0.0688358140529696
"leave",0.0190473168307791
"leavers",0.112989159019001
"lebanese",0.0765746435143579
"lebanon",0.0715854609904637
"ledger",0.0409308363403794
"ledgers",0.113724016274383
"leeds",0.0528277148126231
"left",0.523420875181729
"legacy",0.0372425022885532
"legal",0.0238905041593272
"legends",0.0524337540083707
"legionnaires",0.083262735742818
"legislation",0.0268379187124264
"legislative",0.0643530143310115
"legislature",0.0643530143310115
"legitimacy",0.0534743935976833
"legitimate",0.205915682104054
"lego",0.04041318533436
"legos",0.150795600274255
"lehman",0.0484585173798308
"lei",0.113515926294578
"leisure",0.065149962614042
"lemonade",0.0302920975544416
"lemonades",0.044486027447135
"lendable",0.0580893260462699
"lender",0.0320245472085016
"lenders",0.0489611643131433
"lending",0.0232531990102854
"lengthy",0.0580159771579591
"lenovo",0.0286154668366606
"leon",0.0862235998810899
"lesbian",0.077635591851598
"lesson",0.0660424023981037
"let",0.0259595666340101
"lethal",0.0798708347700696
"lets",0.0964017070719439
"level",0.0462247911477222
"leverage",0.02664704081469
"leveraging",0.0839468079069304
"levitra",0.0843887447390052
"levy",0.0538746161956454
"lewis",0.0383935102652297
"lex",0.104783410450537
"lgbt",0.0687381590763366
"li",0.0582563836010941
"liability",0.0883070935476425
"liberal",0.10260770800268
"liberalization",0.106719120930498
"liberties",0.0510874159778964
"liberty",0.097743341887285
"libra",0.0399250374913984
"library",0.064286367310354
"libyan",0.0952893131892047
"license",0.0408783879904567
"licensing",0.0439319611079394
"lie",0.0900999974108303
"life",0.019611426687789
"lifeboat",0.0437946916795776
"lifecycle",0.0820462753234575
"lifestyle",0.0340442197854624
"lifetime",0.148273657213381
"light",0.0732244166515403
"lighter",0.100903258772842
"lighthouse",0.154650195144662
"lighting",0.0839660308523719
"lightning",0.0405103201549183
"lightspeed",0.0299592293775749
"like",0.0259786490992728
"likeminded",0.116038510339485
"lilly",0.0994480841788977
"limit",0.0649397309091873
"limited",0.0230826287150106
"limitless",0.0834589203171749
"linda",0.0611919218217937
"line",0.057487217969952
"linear",0.0564130656044584
"linears",0.143152935760579
"lines",0.195646388645172
"link",0.0630507496080008
"linkedin",0.0287236263724316
"linux",0.0464102310157532
"lion",0.0654864183583573
"lions",0.193713972519044
"liquefy",0.0509621271168413
"liquid",0.0826717021589747
"liquidity",0.0386234378808585
"lisbon",0.11665097573815
"lise",0.0655795136651325
"list",0.0414003650977311
"listen",0.0615487425008675
"listings",0.0578099889683556
"lite",0.040653186151121
"literacy",0.0653109306897321
"little",0.0636720243913574
"liv",0.0754609550512146
"live",0.0500772129540957
"liveness",0.139557157623793
"liverpool",0.0292301627939697
"living",0.0307091836740243
"lizzie",0.239909672234324
"llc",0.0262756854307039
"lloyd",0.0350309637158738
"llp",0.022824263074296
"loan",0.0316989600199259
"loans",0.048269180775104
"lobbying",0.151667331445468
"local",0.04008310767701
"localising",0.168318936354226
"locate",0.0539497473288736
"located",0.165017553246902
"location",0.052639880623501
"loch",0.266589019837027
"loci",0.0359103473014449
"lock",0.0822162157428407
"lockdown",0.0320421663474416
"locke",0.121424030874715
"lockin",0.09436336947522
"lodestar",0.139785625570731
"logic",0.0660021616471753
"logical",0.0790237927822644
"logins",0.0522843070499826
"logistics",0.0237151535242192
"logon",0.0549384536201908
"lol",0.120424874860035
"lolli",0.303917995351833
"london",0.027820230721239
"longawaited",0.0794926530428024
"longerterm",0.0414307642159024
"longlist",0.140375112265453
"longrunning",0.152015409530623
"longstanding",0.17566193020642
"longterm",0.0315888426403698
"look",0.0232521470898689
"lord",0.0570988077336049
"lords",0.106851529929429
"los",0.0557120618565097
"lose",0.0212206084393767
"loss",0.0442006937695473
"lot",0.0401823242644755
"louis",0.0407288725341079
"love",0.0244135900312189
"low",0.152353858845384
"lowcost",0.031673998542096
"lowell",0.138776696551818
"lowes",0.105523680058325
"lowincome",0.0308264883559422
"loyal",0.0418435670552724
"loyalty",0.0547448322640873
"lse",0.0472368218779305
"ltd",0.0250112890617678
"lte",0.105189587885407
"lucia",0.0885781416841979
"luckily",0.135546966483037
"lucy",0.0905122173247111
"luke",0.063916875358404
"lulu",0.0347861155795028
"lululemon",0.0964045619465034
"lumens",0.0359103473014449
"lunar",0.0312428755322526
"lux",0.053592609925659
"luxury",0.0348673897356888
"lydia",0.0373853264958741
"lynch",0.0352899983984578
"ma",0.0632042251006117
"maan",0.0876830409519544
"maas",0.167462278059319
"mac",0.0343174645834352
"machine",0.0182529982518948
"machines",0.0431165120996841
"macro",0.19716532754837
"macroeconomic",0.095781311465006
"macs",0.0580264275415303
"mada",0.0331158585086081
"madrona",0.171859188938255
"mae",0.0570385463459307
"magazine",0.0454799009839929
"magazines",0.0925550225447803
"magento",0.0489091226917066
"maggio",0.0366108710826266
"magic",0.0502380295842811
"magnify",0.0870902493124682
"magnitude",0.142882982587027
"maha",0.0607920199094084
"mahal",0.0808066406879907
"maharashtra",0.062371132705079
"mahindra",0.0283206604414804
"mai",0.0702092376311505
"maia",0.0457608960935829
"mail",0.031908049300882
"main",0.0586898708681198
"mainframe",0.0712457486174612
"mainland",0.206203235106706
"mains",0.102258637829226
"mainspring",0.113611924738149
"mainstream",0.0272470346381043
"maintain",0.0250858813491636
"maintaining",0.0378334482519956
"majesty",0.0525373271196536
"major",0.0422381392371533
"majority",0.0269867894452591
"make",0.0194858171438285
"makers",0.078083115220481
"making",0.167279944005195
"malaysia",0.0446766034818137
"malaysian",0.0335226413576226
"malaysians",0.155575825650698
"male",0.0490139900883395
"malta",0.0372045633666885
"maltese",0.0305086026089137
"malware",0.049664300735176
"mama",0.0869470367225181
"mammoth",0.0732435693762776
"man",0.0697342950896914
"mana",0.0787991339532246
"manage",0.0199684695498597
"managed",0.131760654081065
"management",0.0201319669480904
"managements",0.0580207869167927
"manager",0.0395944646965436
"managers",0.0240710507755212
"managing",0.0270416550832777
"mance",0.0561850650338286
"manchester",0.056484795369995
"mandate",0.0405534444435209
"mandatory",0.255832984783116
"mando",0.0510473015101324
"manger",0.208242970372571
"manhattan",0.0318274770153857
"manifesto",0.117196118470669
"manson",0.131884923687885
"manual",0.105093135012306
"manufacturer",0.0257965764287162
"manufacturers",0.0481248323944609
"manufacturing",0.0481881296249653
"manx",0.0389284390136791
"maori",0.133619008611723
"map",0.0781459922621574
"mapa",0.0472878912944916
"maps",0.0564208019443449
"marble",0.103494824678906
"marc",0.0537383841976436
"march",0.03018053617184
"marcus",0.0452684814285978
"marginalize",0.151667331445468
"marie",0.0365532689241517
"marine",0.129700367333495
"mario",0.395659881341377
"marion",0.0913636094334289
"maritime",0.13851825660168
"mark",0.0464874000978341
"markaz",0.170677404237638
"market",0.0287380087936961
"marketer",0.101125275313675
"marketing",0.0243963799879873
"marketplace",0.0263737587502651
"markets",0.0306791777776692
"marketwatch",0.0386003774098285
"marks",0.0543418559857903
"markup",0.0443291558552757
"marlin",0.175787559456741
"marquee",0.0451569553123595
"mars",0.0650675101814384
"marsh",0.0746056456664425
"mart",0.0857794012643456
"martin",0.0752995864314105
"martinez",0.125391337870701
"martins",0.0842070718866518
"marvin",0.0586817326273935
"mary",0.0592144358471988
"mas",0.0541351352919663
"mash",0.0999998227444613
"masons",0.0659057137291929
"mass",0.0298592998372928
"massachusetts",0.0400433249136397
"master",0.0410874794521653
"mastercard",0.022020654978664
"masters",0.05203552730225
"matan",0.132817331374602
"match",0.0566630265658007
"material",0.233099738545646
"mathematical",0.0853073245814494
"mathematicians",0.125618567950419
"mati",0.036648932815783
"matic",0.0293727709743427
"matrix",0.0310345217124637
"matt",0.0761601484585588
"matter",0.0438308925429873
"matters",0.0574451791268698
"matthew",0.0241233328886075
"matthews",0.187080834550728
"mature",0.0406246375294017
"maturity",0.0815974470945997
"maurice",0.177031416230418
"maven",0.0507963422173865
"maverick",0.065988847242567
"max",0.083548252465072
"maximize",0.0233397923694952
"maximum",0.0308071621147014
"maxwell",0.122903531598858
"may",0.0410224164867317
"mayor",0.181580363923898
"mayors",0.221922418536853
"mays",0.103924912642214
"mb",0.194532629004778
"mba",0.0299994395475387
"mbe",0.046085750292578
"mbs",0.0873887504250018
"mcafee",0.0299500499478802
"mcdonalds",0.0189241267332203
"mcommerce",0.0392130185882044
"mcs",0.0299483148059872
"mds",0.0687809683576446
"mea",0.050173403421275
"meadows",0.0921087881358903
"mean",0.0255618874539158
"meaning",0.0918581497304409
"meaningful",0.0609312817420834
"measure",0.0293874751246265
"measures",0.0691944681134141
"meat",0.113965487455402
"mecca",0.450956554736494
"mechanical",0.0437308386941902
"mechanism",0.0900999974108303
"media",0.019359724971328
"median",0.0403394786695755
"medias",0.394680890232612
"medic",0.116386718389221
"medicaid",0.107199553742146
"medical",0.0246803186990878
"medicare",0.0430103509248916
"medicines",0.0338815902172997
"medium",0.0249828761870759
"mediumsized",0.0266856924764995
"medtech",0.0285093062739295
"meed",0.0659854768187322
"meet",0.196770596317075
"meeting",0.024223010949526
"mega",0.0532926411291494
"megan",0.0527645818575384
"megastore",0.183687708046529
"megatrend",0.0672089711203437
"mei",0.0940076603239256
"meira",0.0422482109574524
"melinda",0.0563036488014104
"mellon",0.0289281995546171
"meltdown",0.0964045619465034
"member",0.0355834598016358
"membership",0.0502316792566753
"memorandum",0.0631397733020484
"memorial",0.0775439554202944
"memory",0.0653109306897321
"men",0.040087321383908
"mena",0.0357456116204212
"menon",0.0875653680908176
"mens",0.0332170691064997
"mental",0.0210655056597971
"mentees",0.245319667506586
"mention",0.0843433613204379
"mentor",0.0357574442816183
"mentoring",0.243292033491912
"mentorship",0.269359652423484
"mercado",0.0904820561589576
"mercados",0.0410341147094957
"mercantile",0.154405551621514
"mercedes",0.0541346913337955
"mercer",0.135708743143736
"merchandise",0.0362542391290568
"merchant",0.0230168519894549
"mercy",0.0580998289631273
"merge",0.133309828552963
"merger",0.055440319586957
"mergers",0.0938151709222507
"meridian",0.0441602332124309
"merrill",0.03425973410296
"mesh",0.0661259455737603
"message",0.0995662975236427
"messaging",0.137937783543663
"messenger",0.057073664636297
"mest",0.0679396923099005
"meta",0.0507889655376936
"metal",0.0662830586684095
"metals",0.102697498955224
"metamorphic",0.0893097961275751
"metaphor",0.076663195700918
"metaverse",0.123731198012776
"method",0.0408675252357399
"metis",0.0740948928919079
"metrics",0.0406873365263755
"metro",0.0827431162468644
"metropolitan",0.0365988550760533
"mettle",0.0393674365950649
"mexican",0.0595565482724029
"mexicans",0.0876342027513536
"mexico",0.112719907358898
"meyer",0.0806948910474676
"mf",0.0568663169861999
"mga",0.0527161790693302
"mha",0.25185677906599
"mhz",0.108317521163729
"miami",0.0595600388212519
"michael",0.0296744530544013
"michele",0.105254719015662
"michigan",0.0860738168481828
"micro",0.0273007985327502
"microbusiness",0.135669644568499
"microbusinesses",0.100841237067095
"microfinance",0.0296704531553057
"microsoft",0.021114847859947
"mid",0.0730751234071349
"middle",0.0298741531570327
"middlegame",0.0557015247428583
"middleman",0.05752810731716
"midland",0.0635112419082743
"midlands",0.0578584048452629
"midnight",0.0721152093097935
"midrange",0.118439968322394
"midsized",0.0483095161568598
"midtier",0.165076508694193
"mig",0.0424412726769405
"migrant",0.0370698052107579
"migration",0.0324285092139409
"mih",0.0923651880701666
"mike",0.0373761893782331
"milan",0.061509029706872
"milano",0.0431799422266398
"mile",0.14656940268836
"milestone",0.0556770156804698
"milky",0.140849429842119
"millennial",0.0310785692824971
"millennials",0.0267637911586307
"millennium",0.0344084861976074
"miller",0.0359103473014449
"million",0.0253059399232399
"millisecond",0.133421132369082
"millon",0.056818840621689
"mills",0.0819805019619723
"min",0.0483059583890715
"mind",0.0500058827747667
"mindblowing",0.0888245004281299
"mindful",0.0766100281253845
"mindfulness",0.122476692323524
"mindset",0.0587735354864155
"mindspace",0.0808075182834643
"mine",0.06366970249369
"miner",0.0982637202611071
"mineral",0.128085345186274
"minerals",0.133654682266605
"mines",0.0695412906341525
"minibar",0.0756630477301024
"minimal",0.0204898491319288
"minimize",0.0341760174858099
"minimum",0.0227962053658603
"mining",0.119357947372245
"minister",0.0374828199112532
"ministers",0.181679914948488
"ministry",0.0352637438790113
"minor",0.0747918684016886
"minority",0.0394856640891587
"mint",0.0435674487679302
"minute",0.0921087881358903
"mips",0.0870296288042233
"mir",0.0507963422173865
"mirchi",0.063955409689547
"mirror",0.0474509989722539
"mis",0.125618567950419
"misa",0.0793438325973563
"mischaracterizing",0.0578031176249919
"misconduct",0.120905903573896
"mismo",0.118855818246571
"miss",0.0514770076233238
"mission",0.0257000940602894
"missions",0.0449296529564941
"mit",0.0322576916778503
"mitigate",0.0798144922079249
"mitigation",0.0620039255568792
"mits",0.0876078952578556
"mitsubishi",0.0949231721535278
"mix",0.261971679865774
"ml",0.10195494935236
"mlb",0.0737093292943782
"mld",0.0329130294091897
"mln",0.199705332466386
"mmc",0.0610059502820259
"mn",0.206352234101538
"mobile",0.0201812355763259
"mobiles",0.0568197227730431
"mobility",0.0412327216207557
"mod",0.0853073245814494
"mode",0.0349785217233614
"model",0.0255235935125198
"modeling",0.101125275313675
"models",0.160113606119864
"moderation",0.0862132174880419
"modern",0.0689165212930843
"modernize",0.0395652364264339
"modular",0.0300826428549554
"module",0.129582687864357
"modules",0.105804851654297
"mohamed",0.0687781764974917
"mohan",0.125111317832746
"mohr",0.16523202050158
"moment",0.120565434605371
"moments",0.0602925982271331
"momentum",0.0343629736231267
"momo",0.175739615788521
"monday",0.0339332333530333
"mondo",0.0889170880101124
"monetary",0.0402170357169868
"money",0.0230503302459785
"moneybox",0.0421381739223913
"moneygram",0.0393141625672888
"moneylaundering",0.210770560393042
"moneysupermarket",0.0750430087128981
"moneywise",0.200923607099465
"monitor",0.056446684511975
"monitoring",0.0217199144886376
"monocle",0.0975728206372906
"monte",0.0494917733306584
"montessori",0.132960358599977
"month",0.116145790274044
"montreal",0.0493985549228203
"monument",0.0823627094446536
"moody",0.086424670844756
"moon",0.0908343605879691
"moorish",0.0422252997999315
"moreover",0.057302065095122
"morgan",0.0251142169033492
"mori",0.0642280274060543
"morning",0.0921426856615574
"moroccan",0.055025315087785
"morocco",0.0471751710998194
"morris",0.0409162605115166
"mortgage",0.0600519774052076
"mortgages",0.108131966568078
"mosaic",0.102677141060405
"moscow",0.149802896720789
"moss",0.0379614859635834
"most",0.0528131484647451
"motel",0.0920303933521445
"mother",0.042803508654789
"motherhood",0.0431722911077178
"motivate",0.0620072049821627
"motive",0.0496494862901377
"motives",0.101987356580022
"moto",0.0349539786705677
"motor",0.169107970029605
"motorola",0.0402948477546705
"motors",0.0509247052829456
"motto",0.187976203921607
"mou",0.0484369431621875
"mountain",0.0987136689803521
"move",0.0277064905580589
"movement",0.0272662898990995
"movie",0.0894692613184015
"mox",0.0457591833890478
"mozilla",0.161537557238753
"mpc",0.105903841331265
"mpp",0.107247903905245
"mr",0.0273246929509549
"mrc",0.0453024114186141
"msc",0.160119278162166
"mse",0.274401097047898
"msf",0.112928607896873
"msi",0.0797220894723673
"msp",0.132053431881389
"mt",0.0994099545301629
"mtn",0.0656251659906802
"mto",0.235271219405687
"mts",0.080021054295005
"mtv",0.0518220461344526
"muchneeded",0.0640383574346816
"mufti",0.124611941450439
"multi",0.0324858834243871
"multiasset",0.0315999320216405
"multibillion",0.0927506353574595
"multichannel",0.0729256760189868
"multicurrency",0.0374223134181702
"multidimensional",0.0359103473014449
"multidisciplinary",0.0447209044971248
"multifaceted",0.545556017906883
"multifactor",0.0797830325787054
"multijurisdictional",0.0632032761255183
"multilateral",0.0849979531187029
"multinational",0.0677509193904885
"multinationals",0.069165974521367
"multiparty",0.120514084670473
"multiple",0.0269161189587317
"multiplication",0.042329668656941
"multiprotocol",0.138177195811129
"multiscreen",0.0798521116590796
"multisource",0.137532324313094
"multistakeholder",0.147319323399137
"multistate",0.0738545773617151
"multistore",0.191528741629888
"multitasking",0.0829937686079995
"multitier",0.192668614854777
"multitude",0.0962305594766858
"mumbai",0.0666654258753126
"munich",0.0591987871973814
"municipal",0.106851091828187
"municipality",0.0870296288042233
"munro",0.0456286571952597
"musa",0.0810168045060502
"muscat",0.0607830231931487
"museum",0.0319010585292374
"music",0.0269313146262708
"musician",0.221113353929859
"musk",0.060189095600397
"musks",0.128158581409608
"muslim",0.0577821795072861
"muslims",0.0421086658306516
"mutual",0.0728602812645863
"mvp",0.0294097438022697
"myriad",0.0987136689803521
"na",0.116851285583385
"naacp",0.033432471789429
"nab",0.238235860216066
"nacional",0.0607907234855599
"nafta",0.0659686574870445
"naga",0.0458960937073759
"nagas",0.0609343414390764
"nairobi",0.085592423943289
"nala",0.0344084861976074
"name",0.0295227891905151
"nano",0.0521754405842033
"nanos",0.0803718140642563
"napa",0.0688358140529696
"napier",0.0252630653362709
"nar",0.117867934175948
"narrow",0.0722931898610129
"nas",0.0435183864441338
"nasa",0.0333933285967594
"nasdaq",0.0390662768363286
"nathan",0.0368809881181289
"nation",0.0399406319686469
"national",0.0277366410917222
"nationals",0.100561904118917
"nations",0.0307653822841026
"nationwide",0.0242524623376285
"nato",0.112989159019001
"natural",0.0515981109816715
"nature",0.0300735604261372
"naughty",0.0612085295475038
"nav",0.0737385256169591
"navigate",0.0488259777447226
"navigator",0.392157379737734
"nba",0.043570353556169
"nbc",0.036872335876741
"nbs",0.0343470279626705
"nearfield",0.0661259455737603
"nebula",0.0777386975696363
"nec",0.0525277971504622
"necessity",0.057395818020372
"need",0.0299997878238247
"needle",0.0889170880101124
"needs",0.0988958240454239
"negotiate",0.0710733714080407
"negotiation",0.054029743054147
"neha",0.0808066406879907
"neighbor",0.171468436426201
"neil",0.0583570082773515
"nelson",0.0711928143538473
"neo",0.0229728121245468
"neon",0.079295657772731
"neons",0.0940076603239256
"neos",0.0398583936214098
"nero",0.0422414644744165
"nerve",0.09152276226581
"nes",0.0869005215931103
"nest",0.0275531254361716
"nested",0.0491820210944677
"nestle",0.0333742509013285
"net",0.0222001211068457
"netflix",0.0231566806715411
"netherlands",0.0425299121549656
"nets",0.0442146031028125
"network",0.0222279660157777
"networked",0.0601083591438707
"networking",0.0642929449334603
"networks",0.0215850215459041
"neue",0.338378649884967
"neural",0.0601083591438707
"neuroscience",0.0921087881358903
"nevertheless",0.111576066431053
"new",0.0184201129407942
"newbuild",0.165967136733772
"newcomer",0.173046446617266
"newer",0.0319573748130247
"news",0.0195471225116875
"newsweek",0.0661982971191353
"nex",0.0492900972358239
"nexis",0.0616330406589269
"next.",0.0338417717716751
"nextday",0.0344084861976074
"nextdoor",0.0344950449721087
"nextgen",0.0258332838480548
"nextgeneration",0.0233832842924656
"nexus",0.0597986473220455
"nfc",0.022873917359743
"nfl",0.138776696551818
"nft",0.0317323982051972
"ngoni",0.299098966086938
"nh",0.131566421667961
"nhs",0.022935466700269
"nic",0.0674251363436118
"nice",0.115873966357498
"niche",0.0677443308234735
"nick",0.0271726239849698
"nickel",0.0287547914758967
"nicks",0.105454695230531
"nifty",0.0389488892380685
"nigel",0.0404009830025004
"niger",0.0862132174880419
"nigeria",0.0558958612424964
"nigerian",0.0454496034636378
"nigerians",0.0518689234627073
"nike",0.0476182133495663
"nikki",0.129399729588034
"nils",0.0694204425398332
"nim",0.0535972907378821
"nimble",0.224454127230036
"nina",0.136649733767612
"nine",0.113700876670497
"ninefold",0.0909784297193163
"ninja",0.145727392279718
"nintendo",0.206310882952388
"ninth",0.0786431116722296
"nis",0.0634846943664385
"nissan",0.0455268191613404
"nist",0.0672827366957168
"nium",0.0352987543208102
"noble",0.0454561974193559
"nobody",0.0992938022395841
"nobrainer",0.101200463274748
"noc",0.10374283605882
"node",0.313318738535329
"nogo",0.209362302370651
"nokia",0.0339333357957333
"nomad",0.0412517422204418
"nominate",0.0669123663747553
"nominee",0.0789149369311318
"non",0.0791794896527512
"nonbank",0.10926694812498
"nonbanking",0.221406299252233
"noncash",0.0963164967351106
"noncompliant",0.0343971918743487
"noncore",0.0550034272875021
"nondepository",0.0738545773617151
"none",0.0987136689803521
"nonexecutive",0.0357619385802638
"nonfinancial",0.0543104537261756
"nongovernmental",0.07031996666317
"nonpremium",0.0507844129560454
"nonprime",0.115009114989078
"nonprofit",0.0216823173765841
"nonregulated",0.0754896941590649
"nonrevenue",0.176632244860695
"nontech",0.0569052600661066
"nontraditional",0.056303618013599
"noon",0.155913222496664
"noons",0.136994731683775
"noosphere",0.16864550393741
"nordic",0.0301115932449624
"norm",0.0996869521013072
"norris",0.164175282491777
"north",0.0270739392399168
"northeastern",0.0557120618565097
"northern",0.0245304548711896
"norway",0.115268462221726
"norwegian",0.0282752929692003
"nostro",0.112911307040459
"nostrum",0.125618567950419
"not",0.100586205041085
"note",0.0687633975245275
"nothing",0.0737210988897775
"notice",0.0798708347700696
"notification",0.0726370323759474
"notify",0.19259268952714
"notion",0.0335058440765566
"nottingham",0.0598985961789139
"nova",0.0332590594748064
"novel",0.0441602332124309
"november",0.0543275519733536
"novice",0.0453320555261112
"now",0.0404121284590046
"np",0.0840733615131526
"nsa",0.0798708347700696
"nuclei",0.281064597731342
"nucleus",0.0962187451962707
"nude",0.144566072634239
"nudge",0.0483402696590019
"nugget",0.200554295652926
"nuggets",0.039040760064758
"number",0.0220811733674712
"numbering",0.059988952432514
"numbers",0.0471188718245019
"numeric",0.181345882974691
"nurture",0.040124059036119
"nus",0.0847925685398278
"nutmeg",0.0337060260590618
"nvidia",0.0448767023507328
"nxt",0.144567168012569
"nyc",0.0589322823987936
"nyse",0.029121375353938
"nzd",0.0848183397854071
"oak",0.0304940563038036
"oasis",0.148873434970804
"obe",0.0478962811139364
"objective",0.0365576688962299
"obligation",0.0593381968027765
"obligations",0.0991859710372262
"observation",0.0472567633518466
"observatory",0.0646031250907167
"observe",0.0691944681134141
"obsidian",0.189245819400683
"obtain",0.0201919227787236
"ocb",0.0708052445323124
"occ",0.0672825381601006
"occupation",0.0527215268414763
"occupational",0.0661301901438704
"ocean",0.034846060715953
"ocity",0.0597921931966791
"ocr",0.0370409759536899
"octane",0.109355313566021
"octet",0.185675956302262
"october",0.10650186933303
"octopus",0.0351022221477638
"oculus",0.0863482685542673
"odyssey",0.395659881341377
"oem",0.078693890100882
"off",0.269517652575388
"offend",0.0830177857239173
"offer",0.0326542601798251
"offering",0.0194774109878807
"offerings",0.0871451591200158
"office",0.021152220206352
"officer",0.0558717287049979
"offices",0.114071166352376
"official",0.0258914198100617
"offline",0.0800404870665318
"oil",0.0301804397823408
"ok",0.0343365272678348
"oks",0.0343365272678348
"ola",0.118386878665264
"old",0.0310133425193136
"ole",0.0541346913337955
"olio",0.0975811804687905
"olive",0.059930963780897
"oliver",0.0518185457127747
"olympians",0.0921087881358903
"olympic",0.0840733615131526
"oman",0.0544164944575262
"ombudsman",0.10460726090298
"omega",0.0340989491295326
"omni",0.0411464928159313
"omnia",0.134679508333211
"oms",0.139785625570731
"onboarding",0.0222866803164892
"ondemand",0.0257227360891149
"one",0.0226701892550013
"oneoff",0.121391810594371
"onestop",0.043086012582472
"onethird",0.0775408846784753
"onetime",0.0616601534877169
"ongoing",0.0239565564793655
"online",0.0180141035880214
"ons",0.0886421770979007
"onset",0.119542550555988
"onshore",0.0998681910753031
"onslaught",0.061208418158377
"ontime",0.250542301922828
"onze",0.123163336613641
"opal",0.175209364083967
"opec",0.0695217981021674
"opel",0.153477549338973
"open",0.0241339100713234
"opening",0.0291631371610465
"openness",0.185718418198277
"openoffice",0.041564416169403
"openreach",0.0705000297777846
"opensource",0.0712457486174612
"opera",0.0264610701677257
"operating",0.0342519372509211
"operation",0.0973900791394635
"operational",0.0520623737351381
"operationalize",0.141258806722783
"operations",0.0254310865400136
"operator",0.0330181297529058
"operators",0.0523028016468624
"opportunities",0.0633910296294119
"opportunity",0.0363868930480498
"optical",0.0739986563822945
"opticians",0.151487845133727
"optima",0.143988484180899
"optimal",0.0613480542846111
"optimism",0.078464579019851
